Date,Open,High,Low,Close,Adj Close,Volume
2022-01-21,1650.000000,1653.000000,1588.849976,1593.550049,1593.550049,4079190
2022-01-24,1588.000000,1588.000000,1501.949951,1513.150024,1513.150024,3250275
2022-01-25,1499.000000,1527.650024,1465.000000,1500.599976,1500.599976,3910618
2022-01-27,1484.500000,1484.500000,1430.000000,1445.599976,1445.599976,4434890
2022-01-28,1446.000000,1482.900024,1406.250000,1410.650024,1410.650024,7080683
2022-01-31,1437.000000,1487.599976,1431.500000,1479.000000,1479.000000,4406035
2022-02-01,1504.000000,1514.949951,1475.000000,1505.750000,1505.750000,2542754
2022-02-02,1479.900024,1490.000000,1443.000000,1482.949951,1482.949951,9031146
2022-02-03,1478.900024,1479.800049,1449.099976,1454.300049,1454.300049,2433692
2022-02-04,1464.000000,1464.949951,1435.000000,1448.199951,1448.199951,2406272
2022-02-07,1450.000000,1465.750000,1434.000000,1444.300049,1444.300049,2741520
2022-02-08,1446.500000,1456.150024,1420.199951,1434.199951,1434.199951,1981111
2022-02-09,1440.050049,1470.949951,1440.050049,1454.800049,1454.800049,2282701
2022-02-10,1465.000000,1472.000000,1450.300049,1468.500000,1468.500000,1850405
2022-02-11,1449.849976,1449.949951,1421.000000,1424.900024,1424.900024,2426039
2022-02-14,1390.000000,1418.800049,1371.000000,1390.150024,1390.150024,2149302
2022-02-15,1404.050049,1442.599976,1395.050049,1439.650024,1439.650024,1955525
2022-02-16,1450.500000,1463.949951,1428.849976,1444.000000,1444.000000,2164650
2022-02-17,1461.449951,1461.449951,1440.250000,1447.550049,1447.550049,1669669
2022-02-18,1438.449951,1445.000000,1417.099976,1437.949951,1437.949951,2374188
2022-02-21,1427.150024,1440.000000,1410.099976,1418.199951,1418.199951,2109461
2022-02-22,1380.500000,1420.699951,1375.000000,1412.550049,1412.550049,2111878
2022-02-23,1422.000000,1424.949951,1409.199951,1413.300049,1413.300049,1319711
2022-02-24,1370.500000,1400.000000,1330.000000,1333.000000,1333.000000,4108603
2022-02-25,1355.000000,1400.000000,1350.099976,1389.699951,1389.699951,1885454
2022-02-28,1380.000000,1419.849976,1363.250000,1410.000000,1410.000000,4983140
2022-03-02,1400.000000,1420.699951,1382.750000,1394.349976,1394.349976,2160190
2022-03-03,1409.800049,1443.599976,1405.150024,1426.650024,1426.650024,2730530
2022-03-04,1415.000000,1460.000000,1398.500000,1453.599976,1453.599976,3567738
2022-03-07,1428.000000,1464.000000,1411.050049,1424.099976,1424.099976,3341715
2022-03-08,1420.000000,1466.900024,1420.000000,1461.949951,1461.949951,2365949
2022-03-09,1461.949951,1511.000000,1461.949951,1504.750000,1504.750000,3667977
2022-03-10,1525.000000,1525.949951,1474.500000,1485.349976,1485.349976,2835942
2022-03-11,1476.000000,1491.849976,1472.500000,1486.800049,1486.800049,1116432
2022-03-14,1487.000000,1508.900024,1487.000000,1503.000000,1503.000000,1372791
2022-03-15,1514.000000,1515.000000,1448.000000,1458.599976,1458.599976,2188506
2022-03-16,1475.199951,1494.500000,1468.400024,1489.900024,1489.900024,1453944
2022-03-17,1505.000000,1509.949951,1487.000000,1493.500000,1493.500000,2346185
2022-03-21,1495.000000,1520.000000,1476.199951,1479.800049,1479.800049,2110200
2022-03-22,1486.900024,1543.949951,1475.050049,1538.199951,1538.199951,3030660
2022-03-23,1550.000000,1561.699951,1529.199951,1542.150024,1542.150024,3741783
2022-03-24,1530.150024,1571.949951,1530.150024,1568.550049,1568.550049,2085571
2022-03-25,1571.000000,1574.949951,1522.400024,1530.550049,1530.550049,1755511
2022-03-28,1534.000000,1538.949951,1516.550049,1524.449951,1524.449951,1928306
2022-03-29,1537.000000,1539.550049,1519.099976,1522.349976,1522.349976,2311150
2022-03-30,1534.300049,1534.300049,1485.000000,1496.300049,1496.300049,3792481
2022-03-31,1496.300049,1509.599976,1487.199951,1499.449951,1499.449951,2036984
2022-04-01,1499.000000,1502.650024,1475.449951,1487.099976,1487.099976,2537230
2022-04-04,1487.099976,1504.300049,1483.650024,1498.650024,1498.650024,1675276
2022-04-05,1508.000000,1522.500000,1480.000000,1489.050049,1489.050049,3207223
2022-04-06,1482.000000,1482.000000,1454.000000,1459.349976,1459.349976,2627895
2022-04-07,1454.000000,1474.650024,1450.699951,1468.550049,1468.550049,3336784
2022-04-08,1475.000000,1483.400024,1440.000000,1448.750000,1448.750000,5402943
2022-04-11,1455.949951,1462.349976,1435.650024,1449.199951,1449.199951,3268704
2022-04-12,1436.349976,1441.599976,1406.449951,1415.000000,1415.000000,2021088
2022-04-13,1418.099976,1428.699951,1403.400024,1410.449951,1410.449951,1430399
2022-04-18,1390.000000,1390.000000,1330.199951,1344.550049,1344.550049,3968044
2022-04-19,1361.849976,1361.849976,1285.650024,1301.199951,1301.199951,2677360
2022-04-20,1305.400024,1320.949951,1295.750000,1309.199951,1309.199951,3025261
2022-04-21,1313.900024,1319.000000,1297.449951,1312.699951,1312.699951,3728173
2022-04-22,1305.000000,1324.000000,1292.849976,1306.500000,1306.500000,1954666
2022-04-25,1295.000000,1297.949951,1262.599976,1270.400024,1270.400024,2686619
2022-04-26,1281.400024,1285.699951,1265.000000,1275.449951,1275.449951,2568317
2022-04-27,1267.750000,1274.500000,1246.250000,1261.250000,1261.250000,2382463
2022-04-28,1273.800049,1284.400024,1250.199951,1271.300049,1271.300049,2576887
2022-04-29,1284.000000,1284.800049,1248.349976,1259.000000,1259.000000,3811317
2022-05-02,1240.000000,1249.000000,1224.199951,1231.199951,1231.199951,2149957
2022-05-04,1232.449951,1243.949951,1200.000000,1212.800049,1212.800049,2797667
2022-05-05,1232.849976,1266.099976,1222.150024,1263.349976,1263.349976,3563713
2022-05-06,1239.699951,1299.000000,1228.699951,1290.750000,1290.750000,5745203
2022-05-09,1280.000000,1280.000000,1210.000000,1261.150024,1261.150024,5712061
2022-05-10,1255.000000,1271.449951,1235.000000,1242.300049,1242.300049,2852416
2022-05-11,1243.000000,1265.650024,1207.300049,1224.449951,1224.449951,3244609
2022-05-12,1209.000000,1232.849976,1197.050049,1212.800049,1212.800049,3110220
2022-05-13,1228.000000,1234.550049,1195.000000,1202.849976,1202.849976,1892084
2022-05-16,1190.000000,1221.000000,1156.949951,1189.050049,1189.050049,3474480
2022-05-17,1195.800049,1210.000000,1183.150024,1198.199951,1198.199951,4434968
2022-05-18,1209.000000,1230.500000,1168.500000,1172.050049,1172.050049,5294021
